,dataset,model,auroc
77,GSE194040_Paclitaxel_MK_2206,stc_xgb_model,0.75
78,GSE194040_Paclitaxel_MK_2206,stc_mlp,0.3125
79,GSE194040_Paclitaxel_MK_2206,stc_svm,0.65625
80,GSE194040_Paclitaxel_MK_2206,stc_knn,0.703125
81,GSE194040_Paclitaxel_MK_2206,stc_rf,0.46875
82,GSE194040_Paclitaxel_MK_2206,label_prop,0.78125
83,GSE194040_Paclitaxel_MK_2206,label_spread,0.84375
84,GSE194040_Paclitaxel_MK_2206_Trastuzumab,stc_xgb_model,0.5
85,GSE194040_Paclitaxel_MK_2206_Trastuzumab,stc_mlp,0.25
86,GSE194040_Paclitaxel_MK_2206_Trastuzumab,stc_svm,0.75
87,GSE194040_Paclitaxel_MK_2206_Trastuzumab,stc_knn,0.6666666666666666
88,GSE194040_Paclitaxel_MK_2206_Trastuzumab,stc_rf,0.6666666666666666
89,GSE194040_Paclitaxel_MK_2206_Trastuzumab,label_prop,0.5
90,GSE194040_Paclitaxel_MK_2206_Trastuzumab,label_spread,0.6666666666666667
91,GSE194040_Paclitaxel_Neratinib,stc_xgb_model,0.5958333333333333
92,GSE194040_Paclitaxel_Neratinib,stc_mlp,0.6083333333333333
93,GSE194040_Paclitaxel_Neratinib,stc_svm,0.7083333333333334
94,GSE194040_Paclitaxel_Neratinib,stc_knn,0.6166666666666667
95,GSE194040_Paclitaxel_Neratinib,stc_rf,0.575
96,GSE194040_Paclitaxel_Neratinib,label_prop,0.25
97,GSE194040_Paclitaxel_Neratinib,label_spread,0.22499999999999998
98,GSE194040_Paclitaxel_Pembrolizumab,stc_xgb_model,0.8333333333333334
99,GSE194040_Paclitaxel_Pembrolizumab,stc_mlp,0.8541666666666666
100,GSE194040_Paclitaxel_Pembrolizumab,stc_svm,0.75
101,GSE194040_Paclitaxel_Pembrolizumab,stc_knn,0.7604166666666667
102,GSE194040_Paclitaxel_Pembrolizumab,stc_rf,0.75
103,GSE194040_Paclitaxel_Pembrolizumab,label_prop,0.6666666666666666
104,GSE194040_Paclitaxel_Pembrolizumab,label_spread,0.6875
105,GSE194040_Paclitaxel_Pertuzumab_Trastuzumab,stc_xgb_model,0.45
106,GSE194040_Paclitaxel_Pertuzumab_Trastuzumab,stc_mlp,0.35
107,GSE194040_Paclitaxel_Pertuzumab_Trastuzumab,stc_svm,0.6000000000000001
108,GSE194040_Paclitaxel_Pertuzumab_Trastuzumab,stc_knn,0.75
109,GSE194040_Paclitaxel_Pertuzumab_Trastuzumab,stc_rf,0.6
110,GSE194040_Paclitaxel_Pertuzumab_Trastuzumab,label_prop,0.85
111,GSE194040_Paclitaxel_Pertuzumab_Trastuzumab,label_spread,0.9
112,GSE194040_Paclitaxel_Trastuzumab,stc_xgb_model,0.8
113,GSE194040_Paclitaxel_Trastuzumab,stc_mlp,0.3
114,GSE194040_Paclitaxel_Trastuzumab,stc_svm,0.7
115,GSE194040_Paclitaxel_Trastuzumab,stc_knn,0.5
116,GSE194040_Paclitaxel_Trastuzumab,stc_rf,0.8
117,GSE194040_Paclitaxel_Trastuzumab,label_prop,0.3
118,GSE194040_Paclitaxel_Trastuzumab,label_spread,0.09999999999999998
119,GSE194040_T_DM1_Pertuzumab,stc_xgb_model,0.7000000000000001
120,GSE194040_T_DM1_Pertuzumab,stc_mlp,0.06666666666666667
121,GSE194040_T_DM1_Pertuzumab,stc_svm,0.7333333333333334
122,GSE194040_T_DM1_Pertuzumab,stc_knn,0.7666666666666667
123,GSE194040_T_DM1_Pertuzumab,stc_rf,0.7333333333333334
124,GSE194040_T_DM1_Pertuzumab,label_prop,0.4833333333333333
125,GSE194040_T_DM1_Pertuzumab,label_spread,0.6
126,GSE196093_Paclitaxel,stc_xgb_model,0.2976190476190476
127,GSE196093_Paclitaxel,stc_mlp,0.23214285714285712
128,GSE196093_Paclitaxel,stc_svm,0.7142857142857143
129,GSE196093_Paclitaxel,stc_knn,0.6160714285714286
130,GSE196093_Paclitaxel,stc_rf,0.6815476190476191
131,GSE196093_Paclitaxel,label_prop,0.5297619047619048
132,GSE196093_Paclitaxel,label_spread,0.31547619047619047
133,GSE196093_Paclitaxel_ABT888_carboplatin,stc_xgb_model,0.825
134,GSE196093_Paclitaxel_ABT888_carboplatin,stc_mlp,0.42500000000000004
135,GSE196093_Paclitaxel_ABT888_carboplatin,stc_svm,0.55
136,GSE196093_Paclitaxel_ABT888_carboplatin,stc_knn,0.25
137,GSE196093_Paclitaxel_ABT888_carboplatin,stc_rf,0.5499999999999999
138,GSE196093_Paclitaxel_ABT888_carboplatin,label_prop,0.55
139,GSE196093_Paclitaxel_ABT888_carboplatin,label_spread,0.675
140,GSE196093_Paclitaxel_AMG386,stc_xgb_model,0.6979166666666666
141,GSE196093_Paclitaxel_AMG386,stc_mlp,0.5104166666666666
142,GSE196093_Paclitaxel_AMG386,stc_svm,0.75
143,GSE196093_Paclitaxel_AMG386,stc_knn,0.5416666666666666
144,GSE196093_Paclitaxel_AMG386,stc_rf,0.6666666666666666
145,GSE196093_Paclitaxel_AMG386,label_prop,0.6770833333333334
146,GSE196093_Paclitaxel_AMG386,label_spread,0.7083333333333334
147,GSE196093_Paclitaxel_AMG386_Trastuzumab,stc_xgb_model,1.0
148,GSE196093_Paclitaxel_AMG386_Trastuzumab,stc_mlp,0.6666666666666667
149,GSE196093_Paclitaxel_AMG386_Trastuzumab,stc_svm,0.6666666666666667
150,GSE196093_Paclitaxel_AMG386_Trastuzumab,stc_knn,0.33333333333333337
151,GSE196093_Paclitaxel_AMG386_Trastuzumab,stc_rf,0.6666666666666667
152,GSE196093_Paclitaxel_AMG386_Trastuzumab,label_prop,0.0
153,GSE196093_Paclitaxel_AMG386_Trastuzumab,label_spread,0.33333333333333337
154,GSE196093_Paclitaxel_MK_2206,stc_xgb_model,0.515625
155,GSE196093_Paclitaxel_MK_2206,stc_mlp,0.59375
156,GSE196093_Paclitaxel_MK_2206,stc_svm,0.6875
157,GSE196093_Paclitaxel_MK_2206,stc_knn,0.484375
158,GSE196093_Paclitaxel_MK_2206,stc_rf,0.484375
159,GSE196093_Paclitaxel_MK_2206,label_prop,0.625
160,GSE196093_Paclitaxel_MK_2206,label_spread,0.625
161,GSE196093_Paclitaxel_MK_2206_Trastuzumab,stc_xgb_model,1.0
162,GSE196093_Paclitaxel_MK_2206_Trastuzumab,stc_mlp,1.0
163,GSE196093_Paclitaxel_MK_2206_Trastuzumab,stc_svm,1.0
164,GSE196093_Paclitaxel_MK_2206_Trastuzumab,stc_knn,0.625
165,GSE196093_Paclitaxel_MK_2206_Trastuzumab,stc_rf,1.0
166,GSE196093_Paclitaxel_MK_2206_Trastuzumab,label_prop,0.5833333333333333
167,GSE196093_Paclitaxel_MK_2206_Trastuzumab,label_spread,0.25
168,GSE196093_Paclitaxel_Neratinib,stc_xgb_model,0.7403846153846154
169,GSE196093_Paclitaxel_Neratinib,stc_mlp,0.6634615384615384
170,GSE196093_Paclitaxel_Neratinib,stc_svm,0.6057692307692307
171,GSE196093_Paclitaxel_Neratinib,stc_knn,0.75
172,GSE196093_Paclitaxel_Neratinib,stc_rf,0.8653846153846154
173,GSE196093_Paclitaxel_Neratinib,label_prop,0.3942307692307692
174,GSE196093_Paclitaxel_Neratinib,label_spread,0.6057692307692308
175,GSE196093_Paclitaxel_Pembrolizumab,stc_xgb_model,0.6145833333333334
176,GSE196093_Paclitaxel_Pembrolizumab,stc_mlp,0.5416666666666666
177,GSE196093_Paclitaxel_Pembrolizumab,stc_svm,0.75
178,GSE196093_Paclitaxel_Pembrolizumab,stc_knn,0.7916666666666667
179,GSE196093_Paclitaxel_Pembrolizumab,stc_rf,0.6041666666666667
180,GSE196093_Paclitaxel_Pembrolizumab,label_prop,0.9166666666666666
181,GSE196093_Paclitaxel_Pembrolizumab,label_spread,1.0
182,GSE196093_Paclitaxel_Pertuzumab_Trastuzumab,stc_xgb_model,0.325
183,GSE196093_Paclitaxel_Pertuzumab_Trastuzumab,stc_mlp,0.675
184,GSE196093_Paclitaxel_Pertuzumab_Trastuzumab,stc_svm,0.5
185,GSE196093_Paclitaxel_Pertuzumab_Trastuzumab,stc_knn,0.575
186,GSE196093_Paclitaxel_Pertuzumab_Trastuzumab,stc_rf,0.325
187,GSE196093_Paclitaxel_Pertuzumab_Trastuzumab,label_prop,0.7
188,GSE196093_Paclitaxel_Pertuzumab_Trastuzumab,label_spread,0.55
189,GSE196093_Paclitaxel_Trastuzumab,stc_xgb_model,0.5
190,GSE196093_Paclitaxel_Trastuzumab,stc_mlp,0.0
191,GSE196093_Paclitaxel_Trastuzumab,stc_svm,1.0
192,GSE196093_Paclitaxel_Trastuzumab,stc_knn,0.875
193,GSE196093_Paclitaxel_Trastuzumab,stc_rf,0.5
194,GSE196093_Paclitaxel_Trastuzumab,label_prop,0.75
195,GSE196093_Paclitaxel_Trastuzumab,label_spread,0.0
196,GSE196093_T_DM1_Pertuzumab,stc_xgb_model,0.8333333333333334
197,GSE196093_T_DM1_Pertuzumab,stc_mlp,0.7083333333333333
198,GSE196093_T_DM1_Pertuzumab,stc_svm,0.875
199,GSE196093_T_DM1_Pertuzumab,stc_knn,0.875
200,GSE196093_T_DM1_Pertuzumab,stc_rf,0.8541666666666667
201,GSE196093_T_DM1_Pertuzumab,label_prop,0.75
202,GSE196093_T_DM1_Pertuzumab,label_spread,0.75
203,GSE41998_Ixabepilone,stc_xgb_model,0.4786096256684492
204,GSE41998_Ixabepilone,stc_mlp,0.572192513368984
205,GSE41998_Ixabepilone,stc_svm,0.5080213903743316
206,GSE41998_Ixabepilone,stc_knn,0.4679144385026738
207,GSE41998_Ixabepilone,stc_rf,0.39572192513368987
208,GSE41998_Ixabepilone,label_prop,0.6524064171122994
209,GSE41998_Ixabepilone,label_spread,0.6042780748663101
210,GSE41998_Paclitaxel,stc_xgb_model,0.4666666666666667
211,GSE41998_Paclitaxel,stc_mlp,0.36363636363636365
212,GSE41998_Paclitaxel,stc_svm,0.6060606060606061
213,GSE41998_Paclitaxel,stc_knn,0.5575757575757576
214,GSE41998_Paclitaxel,stc_rf,0.5878787878787879
215,GSE41998_Paclitaxel,label_prop,0.5787878787878787
216,GSE41998_Paclitaxel,label_spread,0.5757575757575757
217,GSE42822_FEC_TX,stc_xgb_model,0.36666666666666664
218,GSE42822_FEC_TX,stc_mlp,0.3111111111111111
219,GSE42822_FEC_TX,stc_svm,0.4666666666666668
220,GSE42822_FEC_TX,stc_knn,0.4222222222222223
221,GSE42822_FEC_TX,stc_rf,0.3555555555555556
222,GSE42822_FEC_TX,label_prop,0.0888888888888889
223,GSE42822_FEC_TX,label_spread,0.2444444444444445
224,GSE42822_FEC_TX_H,stc_xgb_model,0.5
225,GSE42822_FEC_TX_H,stc_mlp,0.8333333333333334
226,GSE42822_FEC_TX_H,stc_svm,0.8333333333333334
227,GSE42822_FEC_TX_H,stc_knn,0.5
228,GSE42822_FEC_TX_H,stc_rf,0.6666666666666667
229,GSE42822_FEC_TX_H,label_prop,0.33333333333333337
230,GSE42822_FEC_TX_H,label_spread,0.33333333333333337
231,GSE66305_chemo_lapatinib,stc_xgb_model,0.39999999999999997
232,GSE66305_chemo_lapatinib,stc_mlp,1.0
233,GSE66305_chemo_lapatinib,stc_svm,0.5
234,GSE66305_chemo_lapatinib,stc_knn,0.4
235,GSE66305_chemo_lapatinib,stc_rf,0.5
236,GSE66305_chemo_lapatinib,label_prop,0.3
237,GSE66305_chemo_lapatinib,label_spread,0.2
238,GSE66305_chemo_trastuzumab,stc_xgb_model,0.35
239,GSE66305_chemo_trastuzumab,stc_mlp,0.19999999999999996
240,GSE66305_chemo_trastuzumab,stc_svm,0.19999999999999996
241,GSE66305_chemo_trastuzumab,stc_knn,0.4
242,GSE66305_chemo_trastuzumab,stc_rf,0.5
243,GSE66305_chemo_trastuzumab,label_prop,0.3
244,GSE66305_chemo_trastuzumab,label_spread,0.2
245,GSE66305_chemo_trastuzumab_lapatinib,stc_xgb_model,0.35
246,GSE66305_chemo_trastuzumab_lapatinib,stc_mlp,0.5
247,GSE66305_chemo_trastuzumab_lapatinib,stc_svm,0.19999999999999996
248,GSE66305_chemo_trastuzumab_lapatinib,stc_knn,0.6000000000000001
249,GSE66305_chemo_trastuzumab_lapatinib,stc_rf,0.6
250,GSE66305_chemo_trastuzumab_lapatinib,label_prop,0.3
251,GSE66305_chemo_trastuzumab_lapatinib,label_spread,0.2
252,GSE9782-GPL96_Dex,stc_xgb_model,0.6041666666666666
253,GSE9782-GPL96_Dex,stc_mlp,0.4270833333333333
254,GSE9782-GPL96_Dex,stc_svm,0.5625
255,GSE9782-GPL96_Dex,stc_knn,0.41666666666666663
256,GSE9782-GPL96_Dex,stc_rf,0.6041666666666666
257,GSE9782-GPL96_Dex,label_prop,0.75
258,GSE9782-GPL96_Dex,label_spread,0.6458333333333333
259,GSE9782-GPL96_PS341,stc_xgb_model,0.6401384083044983
260,GSE9782-GPL96_PS341,stc_mlp,0.5017301038062284
261,GSE9782-GPL96_PS341,stc_svm,0.671280276816609
262,GSE9782-GPL96_PS341,stc_knn,0.532871972318339
263,GSE9782-GPL96_PS341,stc_rf,0.71280276816609
264,GSE9782-GPL96_PS341,label_prop,0.5155709342560554
265,GSE9782-GPL96_PS341,label_spread,0.4844290657439446
266,GSE9782-GPL97_Dex,stc_xgb_model,0.35416666666666663
267,GSE9782-GPL97_Dex,stc_mlp,0.4791666666666667
268,GSE9782-GPL97_Dex,stc_svm,0.6041666666666667
269,GSE9782-GPL97_Dex,stc_knn,0.47916666666666663
270,GSE9782-GPL97_Dex,stc_rf,0.4583333333333333
271,GSE9782-GPL97_Dex,label_prop,0.6041666666666666
272,GSE9782-GPL97_Dex,label_spread,0.7083333333333333
273,GSE9782-GPL97_PS341,stc_xgb_model,0.5743944636678201
274,GSE9782-GPL97_PS341,stc_mlp,0.6089965397923875
275,GSE9782-GPL97_PS341,stc_svm,0.6262975778546712
276,GSE9782-GPL97_PS341,stc_knn,0.6038062283737025
277,GSE9782-GPL97_PS341,stc_rf,0.6124567474048443
278,GSE9782-GPL97_PS341,label_prop,0.46366782006920415
279,GSE9782-GPL97_PS341,label_spread,0.45674740484429066
